call_id,subscriber_id,call_timestamp,duration_sec,call_status,tower_id
call_359,sub_30,2025-05-18T14:34:52Z,159,COMPLETED,TWR_A
call_360,sub_30,2025-05-25T09:51:11Z,125,COMPLETED,TWR_C
call_361,sub_30,2025-05-13T00:46:45Z,161,DROPPED,TWR_A
call_362,sub_30,2025-05-26T22:35:12Z,291,COMPLETED,TWR_A
call_363,sub_30,2025-05-22T15:54:50Z,478,COMPLETED,TWR_A
call_364,sub_30,2025-05-27T20:29:56Z,212,COMPLETED,TWR_B
call_365,sub_30,2025-05-27T02:31:57Z,368,COMPLETED,TWR_B
call_366,sub_30,2025-05-19T18:09:14Z,19,COMPLETED,TWR_C
call_367,sub_30,2025-05-26T02:18:13Z,319,COMPLETED,TWR_B
call_368,sub_30,2025-05-15T02:32:00Z,219,COMPLETED,TWR_C
call_369,sub_30,2025-05-23T01:29:03Z,468,COMPLETED,TWR_B
call_370,sub_30,2025-05-24T06:40:14Z,479,COMPLETED,TWR_B
call_371,sub_31,2025-05-22T23:48:32Z,338,COMPLETED,TWR_A
call_372,sub_31,2025-05-27T06:02:19Z,620,COMPLETED,TWR_B
call_373,sub_31,2025-05-01T01:04:21Z,31,COMPLETED,TWR_C
call_374,sub_31,2025-05-21T09:17:10Z,277,COMPLETED,TWR_C
call_375,sub_31,2025-05-27T03:23:18Z,285,COMPLETED,TWR_C
call_376,sub_31,2025-05-11T08:01:34Z,352,COMPLETED,TWR_B
call_377,sub_31,2025-05-13T12:29:44Z,28,COMPLETED,TWR_B
call_378,sub_31,2025-05-12T13:17:54Z,149,COMPLETED,TWR_A
call_379,sub_31,2025-05-01T20:23:54Z,484,COMPLETED,TWR_B
call_380,sub_31,2025-05-01T23:56:08Z,396,COMPLETED,TWR_C
call_381,sub_31,2025-05-25T08:30:14Z,471,COMPLETED,TWR_C
call_382,sub_31,2025-05-21T12:01:29Z,528,DROPPED,TWR_A
call_383,sub_31,2025-05-12T19:54:00Z,227,COMPLETED,TWR_A
call_384,sub_31,2025-05-27T19:45:57Z,600,COMPLETED,TWR_B
call_385,sub_31,2025-05-06T14:16:15Z,443,COMPLETED,TWR_C
call_386,sub_31,2025-05-27T11:34:18Z,67,COMPLETED,TWR_C
call_387,sub_31,2025-05-14T07:08:45Z,227,COMPLETED,TWR_B
call_388,sub_31,2025-05-27T11:48:18Z,359,COMPLETED,TWR_B
call_389,sub_31,2025-05-23T23:44:57Z,426,COMPLETED,TWR_B
call_390,sub_31,2025-05-27T15:56:19Z,351,COMPLETED,TWR_A
call_391,sub_31,2025-05-28T02:22:12Z,326,COMPLETED,TWR_C
call_392,sub_31,2025-05-19T07:22:56Z,538,COMPLETED,TWR_C
call_393,sub_31,2025-05-14T16:37:06Z,210,COMPLETED,TWR_C
call_394,sub_31,2025-04-21T22:20:01Z,453,DROPPED,TWR_A
call_395,sub_31,2025-05-18T09:16:31Z,407,COMPLETED,TWR_C
call_396,sub_31,2025-05-05T09:49:06Z,75,COMPLETED,TWR_B
call_397,sub_31,2025-05-14T00:24:05Z,336,DROPPED,TWR_A
call_398,sub_31,2025-05-28T02:58:10Z,738,COMPLETED,TWR_C
call_399,sub_31,2025-05-02T02:01:38Z,564,COMPLETED,TWR_B
call_400,sub_31,2025-04-30T18:53:59Z,215,COMPLETED,TWR_C
call_401,sub_31,2025-05-14T15:25:45Z,345,COMPLETED,TWR_B
call_402,sub_31,2025-04-19T05:05:55Z,711,COMPLETED,TWR_C
call_403,sub_32,2025-05-10T01:14:24Z,214,COMPLETED,TWR_B
call_404,sub_32,2025-04-28T19:53:47Z,75,COMPLETED,TWR_A
call_405,sub_32,2025-04-27T15:16:33Z,310,COMPLETED,TWR_B
call_406,sub_32,2025-05-20T04:05:13Z,659,COMPLETED,TWR_C
call_407,sub_32,2025-04-28T03:10:15Z,565,COMPLETED,TWR_B
call_408,sub_32,2025-05-13T13:47:20Z,310,COMPLETED,TWR_A
call_409,sub_32,2025-05-04T19:22:13Z,492,COMPLETED,TWR_B
call_410,sub_32,2025-04-20T22:56:22Z,216,COMPLETED,TWR_B
call_411,sub_32,2025-05-09T02:01:52Z,672,COMPLETED,TWR_C
call_412,sub_32,2025-05-21T21:41:33Z,403,COMPLETED,TWR_B
call_413,sub_32,2025-05-19T02:52:08Z,287,COMPLETED,TWR_A
call_414,sub_32,2025-05-14T04:35:26Z,27,COMPLETED,TWR_C
call_415,sub_32,2025-05-01T00:53:54Z,241,COMPLETED,TWR_B
call_416,sub_32,2025-05-21T02:06:03Z,157,COMPLETED,TWR_B
call_417,sub_32,2025-05-19T23:02:59Z,567,COMPLETED,TWR_A
call_418,sub_32,2025-04-18T12:03:25Z,505,COMPLETED,TWR_B
call_419,sub_32,2025-05-16T23:05:17Z,282,COMPLETED,TWR_C
call_420,sub_32,2025-04-25T05:08:43Z,363,COMPLETED,TWR_C
call_421,sub_33,2025-05-27T10:52:18Z,403,COMPLETED,TWR_B
call_422,sub_33,2025-05-25T21:59:32Z,408,COMPLETED,TWR_C
call_423,sub_33,2025-05-28T03:59:36Z,169,COMPLETED,TWR_A
call_424,sub_33,2025-06-01T01:32:32Z,243,COMPLETED,TWR_B
call_425,sub_33,2025-05-21T07:21:53Z,528,COMPLETED,TWR_B
call_426,sub_33,2025-05-25T20:48:24Z,543,COMPLETED,TWR_B
call_427,sub_33,2025-05-29T17:00:45Z,445,COMPLETED,TWR_B
call_428,sub_33,2025-05-27T11:29:46Z,361,COMPLETED,TWR_B
call_429,sub_33,2025-05-23T20:47:43Z,478,COMPLETED,TWR_A
call_430,sub_33,2025-05-28T17:18:05Z,389,COMPLETED,TWR_B
call_431,sub_33,2025-05-27T10:06:15Z,544,COMPLETED,TWR_A
call_432,sub_33,2025-05-25T01:59:39Z,785,DROPPED,TWR_C
call_433,sub_33,2025-05-31T02:25:11Z,5,COMPLETED,TWR_C
call_434,sub_33,2025-05-26T05:25:29Z,123,DROPPED,TWR_A
call_435,sub_33,2025-06-01T07:25:52Z,306,COMPLETED,TWR_B
call_436,sub_33,2025-05-28T06:38:00Z,541,COMPLETED,TWR_C
call_437,sub_33,2025-05-16T12:22:39Z,548,COMPLETED,TWR_A
call_438,sub_33,2025-05-28T21:08:40Z,372,COMPLETED,TWR_B
call_439,sub_33,2025-05-29T08:40:52Z,348,COMPLETED,TWR_B
call_440,sub_33,2025-05-18T15:54:50Z,423,COMPLETED,TWR_A
call_441,sub_33,2025-05-30T19:06:01Z,348,COMPLETED,TWR_C
call_442,sub_33,2025-05-19T06:17:15Z,723,COMPLETED,TWR_C
call_443,sub_33,2025-05-29T04:57:22Z,421,COMPLETED,TWR_C
call_444,sub_33,2025-05-29T13:27:27Z,236,COMPLETED,TWR_A
call_445,sub_33,2025-05-20T23:36:58Z,220,COMPLETED,TWR_A
call_446,sub_33,2025-05-23T09:59:41Z,346,COMPLETED,TWR_B
call_447,sub_33,2025-05-27T04:16:16Z,475,COMPLETED,TWR_C
call_448,sub_33,2025-05-23T10:44:56Z,690,COMPLETED,TWR_B
call_449,sub_33,2025-05-26T15:29:06Z,452,COMPLETED,TWR_B
call_450,sub_33,2025-05-27T06:42:43Z,470,COMPLETED,TWR_A
call_451,sub_33,2025-05-24T16:23:52Z,152,COMPLETED,TWR_A
call_452,sub_33,2025-05-31T17:29:46Z,468,COMPLETED,TWR_A
call_453,sub_33,2025-05-29T07:10:46Z,466,COMPLETED,TWR_B
call_454,sub_33,2025-05-24T12:54:38Z,598,COMPLETED,TWR_A
call_455,sub_33,2025-05-21T02:35:46Z,294,COMPLETED,TWR_A
call_456,sub_33,2025-05-23T02:46:37Z,446,COMPLETED,TWR_C
call_457,sub_33,2025-05-29T11:48:34Z,440,COMPLETED,TWR_A
call_458,sub_34,2025-05-08T20:59:29Z,168,COMPLETED,TWR_A
call_459,sub_34,2025-05-18T00:47:36Z,393,COMPLETED,TWR_B
call_460,sub_34,2025-04-22T03:33:53Z,107,COMPLETED,TWR_B
call_461,sub_34,2025-05-18T15:20:10Z,322,COMPLETED,TWR_C
call_462,sub_34,2025-05-17T16:13:09Z,747,COMPLETED,TWR_C
call_463,sub_34,2025-05-17T04:30:30Z,436,COMPLETED,TWR_A
call_464,sub_34,2025-05-10T14:48:00Z,135,COMPLETED,TWR_A
call_465,sub_34,2025-05-11T16:36:15Z,162,COMPLETED,TWR_A
call_466,sub_34,2025-05-03T18:02:56Z,347,COMPLETED,TWR_A
call_467,sub_34,2025-04-18T19:47:14Z,437,COMPLETED,TWR_C
call_468,sub_34,2025-05-20T06:35:44Z,318,COMPLETED,TWR_C
call_469,sub_34,2025-04-14T14:02:08Z,413,COMPLETED,TWR_A
call_470,sub_34,2025-05-21T04:41:24Z,456,COMPLETED,TWR_A
call_471,sub_34,2025-04-07T15:11:05Z,322,COMPLETED,TWR_C
call_472,sub_34,2025-05-16T21:15:22Z,458,COMPLETED,TWR_C
call_473,sub_34,2025-05-19T03:13:19Z,5,COMPLETED,TWR_B
call_474,sub_34,2025-05-16T21:43:32Z,5,COMPLETED,TWR_B
call_475,sub_34,2025-04-20T23:54:37Z,318,COMPLETED,TWR_C
call_476,sub_34,2025-05-05T12:05:42Z,378,COMPLETED,TWR_C
call_477,sub_34,2025-05-13T13:57:02Z,346,COMPLETED,TWR_B
call_478,sub_34,2025-05-10T20:57:16Z,143,COMPLETED,TWR_B
call_479,sub_34,2025-05-20T13:56:54Z,382,COMPLETED,TWR_C
call_480,sub_34,2025-05-21T11:18:06Z,394,COMPLETED,TWR_A
call_481,sub_35,2025-05-14T14:06:33Z,436,COMPLETED,TWR_A
call_482,sub_35,2025-05-12T07:53:34Z,316,COMPLETED,TWR_C
call_483,sub_35,2025-05-19T11:20:38Z,312,COMPLETED,TWR_C
call_484,sub_35,2025-05-05T21:19:32Z,135,COMPLETED,TWR_A
call_485,sub_35,2025-05-17T23:04:21Z,447,COMPLETED,TWR_C
call_486,sub_35,2025-03-27T20:40:03Z,519,COMPLETED,TWR_A
call_487,sub_35,2025-05-23T12:01:07Z,50,COMPLETED,TWR_B
call_488,sub_35,2025-05-18T05:11:01Z,495,COMPLETED,TWR_C
call_489,sub_35,2025-05-24T23:39:11Z,265,COMPLETED,TWR_A
call_490,sub_35,2025-05-24T13:56:15Z,724,DROPPED,TWR_C
call_491,sub_35,2025-05-20T02:15:03Z,187,COMPLETED,TWR_A
call_492,sub_35,2025-05-19T16:06:19Z,467,COMPLETED,TWR_A
call_493,sub_35,2025-04-25T00:51:24Z,257,COMPLETED,TWR_B
call_494,sub_35,2025-05-10T14:40:45Z,274,COMPLETED,TWR_A
call_495,sub_35,2025-05-22T23:27:42Z,357,COMPLETED,TWR_B
call_496,sub_35,2025-05-23T01:31:01Z,202,COMPLETED,TWR_A
call_497,sub_35,2025-05-04T14:19:10Z,357,COMPLETED,TWR_B
call_498,sub_35,2025-05-08T15:24:42Z,615,DROPPED,TWR_A
call_499,sub_35,2025-05-20T05:47:39Z,195,COMPLETED,TWR_B
call_500,sub_35,2025-05-16T09:40:00Z,405,COMPLETED,TWR_C
call_501,sub_35,2025-05-25T07:28:08Z,416,COMPLETED,TWR_A
call_502,sub_35,2025-05-21T07:26:12Z,147,COMPLETED,TWR_B
call_503,sub_35,2025-05-08T10:21:26Z,501,COMPLETED,TWR_A
call_504,sub_35,2025-04-28T02:16:40Z,329,COMPLETED,TWR_A
call_505,sub_35,2025-05-19T01:43:31Z,134,COMPLETED,TWR_C
call_506,sub_35,2025-05-22T02:15:58Z,408,COMPLETED,TWR_B
call_507,sub_35,2025-05-24T00:25:13Z,277,COMPLETED,TWR_B
call_508,sub_35,2025-05-25T03:22:55Z,385,COMPLETED,TWR_C
call_509,sub_35,2025-05-09T19:02:25Z,232,COMPLETED,TWR_A
call_510,sub_36,2025-05-24T11:20:00Z,556,COMPLETED,TWR_B
call_511,sub_36,2025-05-26T19:22:50Z,685,COMPLETED,TWR_C
call_512,sub_36,2025-05-22T18:58:47Z,460,COMPLETED,TWR_C
call_513,sub_36,2025-05-25T17:06:03Z,572,COMPLETED,TWR_B
call_514,sub_36,2025-05-28T22:34:03Z,336,COMPLETED,TWR_A
call_515,sub_36,2025-05-28T21:17:07Z,458,COMPLETED,TWR_A
call_516,sub_36,2025-05-15T00:26:30Z,92,COMPLETED,TWR_C
call_517,sub_36,2025-05-22T02:13:56Z,498,DROPPED,TWR_B
call_518,sub_36,2025-05-22T14:22:25Z,284,COMPLETED,TWR_B
call_519,sub_36,2025-05-21T02:12:23Z,573,COMPLETED,TWR_C
call_520,sub_36,2025-05-29T07:35:23Z,548,COMPLETED,TWR_B
call_521,sub_36,2025-05-03T21:16:33Z,462,COMPLETED,TWR_B
call_522,sub_36,2025-05-15T18:32:18Z,590,COMPLETED,TWR_A
call_523,sub_36,2025-05-09T01:34:02Z,288,COMPLETED,TWR_A
call_524,sub_36,2025-05-20T23:44:06Z,267,COMPLETED,TWR_C
call_525,sub_36,2025-05-18T10:55:03Z,677,COMPLETED,TWR_C
call_526,sub_36,2025-05-18T02:00:23Z,49,COMPLETED,TWR_B
call_527,sub_36,2025-05-22T17:48:42Z,238,COMPLETED,TWR_A
call_528,sub_36,2025-05-08T10:24:06Z,162,COMPLETED,TWR_A
call_529,sub_36,2025-05-29T03:31:44Z,591,COMPLETED,TWR_A
call_530,sub_36,2025-04-30T22:00:12Z,108,COMPLETED,TWR_C
call_531,sub_36,2025-05-28T11:56:27Z,473,COMPLETED,TWR_C
call_532,sub_36,2025-05-22T02:24:45Z,394,COMPLETED,TWR_A
call_533,sub_36,2025-05-13T20:21:50Z,317,COMPLETED,TWR_A
call_534,sub_36,2025-05-22T23:35:52Z,522,COMPLETED,TWR_A
call_535,sub_36,2025-05-14T21:38:12Z,331,COMPLETED,TWR_A
call_536,sub_36,2025-05-25T06:01:18Z,513,COMPLETED,TWR_A
call_537,sub_36,2025-05-27T06:43:32Z,5,COMPLETED,TWR_C
call_538,sub_36,2025-05-22T13:38:14Z,151,COMPLETED,TWR_B
call_539,sub_37,2025-05-27T09:16:51Z,218,COMPLETED,TWR_A
call_540,sub_37,2025-05-24T19:33:35Z,682,COMPLETED,TWR_C
call_541,sub_37,2025-05-15T12:52:10Z,782,COMPLETED,TWR_B
call_542,sub_37,2025-05-24T08:28:48Z,351,COMPLETED,TWR_B
call_543,sub_37,2025-05-18T15:18:07Z,209,COMPLETED,TWR_A
call_544,sub_37,2025-05-16T22:27:02Z,310,COMPLETED,TWR_C
call_545,sub_37,2025-05-22T01:14:32Z,305,COMPLETED,TWR_C
call_546,sub_37,2025-05-16T07:55:44Z,404,COMPLETED,TWR_B
call_547,sub_37,2025-05-26T21:02:28Z,219,COMPLETED,TWR_C
call_548,sub_37,2025-04-27T23:43:05Z,438,COMPLETED,TWR_C
call_549,sub_37,2025-05-16T19:00:42Z,134,COMPLETED,TWR_B
call_550,sub_37,2025-05-27T22:25:41Z,295,DROPPED,TWR_B
call_551,sub_37,2025-05-25T03:36:38Z,372,COMPLETED,TWR_B
call_552,sub_37,2025-05-26T18:19:18Z,591,COMPLETED,TWR_C
call_553,sub_37,2025-05-20T17:58:11Z,98,COMPLETED,TWR_B
call_554,sub_37,2025-05-27T04:33:51Z,65,COMPLETED,TWR_B
call_555,sub_37,2025-05-07T22:31:56Z,240,COMPLETED,TWR_C
call_556,sub_37,2025-05-21T16:38:35Z,487,COMPLETED,TWR_B
call_557,sub_37,2025-05-16T12:27:53Z,78,COMPLETED,TWR_B
call_558,sub_37,2025-05-27T10:23:50Z,156,COMPLETED,TWR_C
call_559,sub_37,2025-05-20T05:30:34Z,259,COMPLETED,TWR_B
call_560,sub_37,2025-05-24T04:54:24Z,381,COMPLETED,TWR_C
call_561,sub_37,2025-05-19T03:13:06Z,224,DROPPED,TWR_A
call_562,sub_37,2025-05-20T23:48:11Z,296,COMPLETED,TWR_C
call_563,sub_37,2025-05-20T06:57:31Z,280,COMPLETED,TWR_B
call_564,sub_37,2025-05-18T01:49:31Z,413,COMPLETED,TWR_B
call_565,sub_37,2025-05-19T19:22:00Z,329,COMPLETED,TWR_C
call_566,sub_37,2025-04-25T19:19:37Z,291,COMPLETED,TWR_B
call_567,sub_37,2025-05-22T16:28:34Z,464,COMPLETED,TWR_B
call_568,sub_37,2025-05-07T07:35:59Z,473,COMPLETED,TWR_B
call_569,sub_38,2025-05-12T23:58:08Z,366,COMPLETED,TWR_C
call_570,sub_38,2025-05-15T04:55:15Z,145,COMPLETED,TWR_C
call_571,sub_38,2025-05-06T20:26:45Z,210,COMPLETED,TWR_C
call_572,sub_38,2025-05-07T14:23:11Z,553,COMPLETED,TWR_B
call_573,sub_38,2025-04-30T07:21:47Z,480,COMPLETED,TWR_B
call_574,sub_38,2025-04-12T17:06:53Z,5,COMPLETED,TWR_A
call_575,sub_38,2025-04-18T20:35:05Z,608,COMPLETED,TWR_B
call_576,sub_38,2025-05-16T06:41:14Z,429,COMPLETED,TWR_B
call_577,sub_38,2025-05-13T12:20:05Z,524,COMPLETED,TWR_A
call_578,sub_38,2025-04-28T05:51:40Z,484,COMPLETED,TWR_B
call_579,sub_38,2025-05-18T04:55:16Z,5,COMPLETED,TWR_A
call_580,sub_38,2025-05-11T12:10:34Z,228,COMPLETED,TWR_A
call_581,sub_38,2025-05-15T22:49:17Z,338,COMPLETED,TWR_A
call_582,sub_38,2025-05-02T07:55:09Z,215,COMPLETED,TWR_C
call_583,sub_38,2025-05-17T02:06:43Z,277,COMPLETED,TWR_B
call_584,sub_38,2025-05-04T12:33:55Z,191,COMPLETED,TWR_C
call_585,sub_38,2025-05-17T15:05:08Z,274,DROPPED,TWR_A
call_586,sub_38,2025-05-16T21:02:13Z,117,COMPLETED,TWR_A
call_587,sub_38,2025-05-07T08:33:13Z,279,COMPLETED,TWR_C
call_588,sub_38,2025-04-26T22:37:56Z,291,COMPLETED,TWR_C
call_589,sub_38,2025-05-06T20:40:42Z,268,COMPLETED,TWR_A
call_590,sub_38,2025-04-15T16:14:51Z,349,DROPPED,TWR_B
call_591,sub_38,2025-05-15T03:55:05Z,128,COMPLETED,TWR_B
call_592,sub_38,2025-05-15T13:29:44Z,334,COMPLETED,TWR_A
call_593,sub_38,2025-05-15T04:33:38Z,304,COMPLETED,TWR_B
call_594,sub_38,2025-05-17T13:09:18Z,127,COMPLETED,TWR_B
call_595,sub_38,2025-05-05T19:34:54Z,439,COMPLETED,TWR_A
call_596,sub_38,2025-05-06T09:04:36Z,140,COMPLETED,TWR_C
call_597,sub_38,2025-05-17T16:09:09Z,462,COMPLETED,TWR_A
call_598,sub_38,2025-05-17T22:19:50Z,190,COMPLETED,TWR_B
call_599,sub_39,2025-04-25T21:20:57Z,428,COMPLETED,TWR_A
call_600,sub_39,2025-05-29T02:58:14Z,559,COMPLETED,TWR_B
call_601,sub_39,2025-05-21T21:40:11Z,374,COMPLETED,TWR_C
call_602,sub_39,2025-05-19T18:17:05Z,502,COMPLETED,TWR_C
call_603,sub_39,2025-05-25T19:52:10Z,332,COMPLETED,TWR_C
call_604,sub_39,2025-05-22T00:05:10Z,375,COMPLETED,TWR_B
call_605,sub_39,2025-05-24T15:52:49Z,610,COMPLETED,TWR_C
call_606,sub_39,2025-05-23T01:12:43Z,602,COMPLETED,TWR_C
call_607,sub_39,2025-05-27T10:48:34Z,42,COMPLETED,TWR_C
call_608,sub_39,2025-05-17T10:20:14Z,152,COMPLETED,TWR_A
call_609,sub_39,2025-05-14T02:44:40Z,326,COMPLETED,TWR_B
call_610,sub_39,2025-05-28T03:33:13Z,308,COMPLETED,TWR_B
call_611,sub_39,2025-05-28T06:16:12Z,516,COMPLETED,TWR_B
call_612,sub_39,2025-05-27T01:57:35Z,426,COMPLETED,TWR_B
call_613,sub_39,2025-05-09T23:47:22Z,163,COMPLETED,TWR_B
call_614,sub_39,2025-05-26T23:28:04Z,469,COMPLETED,TWR_C
call_615,sub_39,2025-05-22T05:47:28Z,495,COMPLETED,TWR_A
call_616,sub_39,2025-05-24T15:47:19Z,11,COMPLETED,TWR_B
call_617,sub_39,2025-05-22T14:01:40Z,476,COMPLETED,TWR_C
call_618,sub_40,2025-05-07T11:10:28Z,477,COMPLETED,TWR_A
call_619,sub_40,2025-05-18T13:19:16Z,456,COMPLETED,TWR_A
call_620,sub_40,2025-05-20T20:22:53Z,504,COMPLETED,TWR_C
call_621,sub_40,2025-05-19T06:06:38Z,154,COMPLETED,TWR_B
call_622,sub_40,2025-05-11T19:21:38Z,528,COMPLETED,TWR_A
call_623,sub_40,2025-05-24T06:29:31Z,265,COMPLETED,TWR_A
call_624,sub_40,2025-04-24T07:16:50Z,590,COMPLETED,TWR_B
call_625,sub_40,2025-05-16T14:32:11Z,242,COMPLETED,TWR_A
call_626,sub_40,2025-05-23T23:06:37Z,482,COMPLETED,TWR_C
call_627,sub_40,2025-05-25T07:49:17Z,614,COMPLETED,TWR_C
call_628,sub_40,2025-05-23T19:29:15Z,528,COMPLETED,TWR_B
call_629,sub_40,2025-05-04T21:41:34Z,603,COMPLETED,TWR_B
call_630,sub_40,2025-05-21T21:09:14Z,437,COMPLETED,TWR_A
call_631,sub_40,2025-05-20T01:38:09Z,266,COMPLETED,TWR_A
call_632,sub_40,2025-05-18T02:39:03Z,420,COMPLETED,TWR_B
call_633,sub_40,2025-05-16T01:28:27Z,541,COMPLETED,TWR_C
call_634,sub_40,2025-05-08T13:51:29Z,505,COMPLETED,TWR_C
call_635,sub_40,2025-05-21T15:51:16Z,227,COMPLETED,TWR_C
call_636,sub_40,2025-05-18T21:23:48Z,61,COMPLETED,TWR_B
call_637,sub_40,2025-05-25T12:11:25Z,84,COMPLETED,TWR_A
call_638,sub_40,2025-05-16T12:53:13Z,372,COMPLETED,TWR_A
call_639,sub_40,2025-05-19T04:47:08Z,407,COMPLETED,TWR_A
call_640,sub_40,2025-05-08T04:25:00Z,308,COMPLETED,TWR_C
call_641,sub_40,2025-05-23T15:39:34Z,259,COMPLETED,TWR_B
call_642,sub_40,2025-05-25T01:36:20Z,268,COMPLETED,TWR_A
call_643,sub_40,2025-05-06T04:08:35Z,351,COMPLETED,TWR_C
call_644,sub_41,2025-05-20T22:06:15Z,304,COMPLETED,TWR_B
call_645,sub_41,2025-05-16T22:01:39Z,47,COMPLETED,TWR_C
call_646,sub_41,2025-05-24T10:38:50Z,599,COMPLETED,TWR_A
call_647,sub_41,2025-05-14T18:50:25Z,271,COMPLETED,TWR_B
call_648,sub_41,2025-05-20T23:28:57Z,414,COMPLETED,TWR_C
call_649,sub_41,2025-05-22T19:21:00Z,524,COMPLETED,TWR_C
call_650,sub_41,2025-05-17T08:26:06Z,462,COMPLETED,TWR_B
call_651,sub_41,2025-05-13T23:28:52Z,583,COMPLETED,TWR_A
call_652,sub_41,2025-05-23T23:37:53Z,644,COMPLETED,TWR_B
call_653,sub_41,2025-05-18T00:07:18Z,569,COMPLETED,TWR_B
call_654,sub_41,2025-05-22T17:17:04Z,326,COMPLETED,TWR_A
call_655,sub_41,2025-05-23T05:02:38Z,240,COMPLETED,TWR_B
call_656,sub_41,2025-05-17T20:03:35Z,761,COMPLETED,TWR_A
call_657,sub_41,2025-05-06T11:41:31Z,311,COMPLETED,TWR_A
call_658,sub_41,2025-05-19T20:39:23Z,5,COMPLETED,TWR_A
call_659,sub_41,2025-05-18T17:18:55Z,182,COMPLETED,TWR_A
call_660,sub_41,2025-05-24T02:58:14Z,360,COMPLETED,TWR_A
call_661,sub_41,2025-05-11T10:33:50Z,502,COMPLETED,TWR_B
call_662,sub_41,2025-05-17T21:13:10Z,465,COMPLETED,TWR_A
call_663,sub_41,2025-05-09T19:01:59Z,15,COMPLETED,TWR_A
call_664,sub_41,2025-05-19T02:38:30Z,446,COMPLETED,TWR_A
call_665,sub_41,2025-04-29T14:53:50Z,573,COMPLETED,TWR_A
call_666,sub_41,2025-05-18T05:43:09Z,267,COMPLETED,TWR_A
call_667,sub_41,2025-05-11T22:20:50Z,290,COMPLETED,TWR_B
call_668,sub_42,2025-05-30T06:24:21Z,5,COMPLETED,TWR_A
call_669,sub_42,2025-05-07T17:34:51Z,250,COMPLETED,TWR_A
call_670,sub_42,2025-05-19T14:27:31Z,344,COMPLETED,TWR_A
call_671,sub_42,2025-05-07T01:15:51Z,624,COMPLETED,TWR_C
call_672,sub_42,2025-05-29T12:10:54Z,262,COMPLETED,TWR_C
call_673,sub_42,2025-05-25T20:00:27Z,159,COMPLETED,TWR_B
call_674,sub_42,2025-04-22T07:47:46Z,617,COMPLETED,TWR_B
call_675,sub_42,2025-05-24T06:28:55Z,224,COMPLETED,TWR_C
call_676,sub_42,2025-05-24T14:22:16Z,370,COMPLETED,TWR_A
call_677,sub_42,2025-05-03T13:48:54Z,324,COMPLETED,TWR_B
call_678,sub_42,2025-05-12T08:42:51Z,485,COMPLETED,TWR_B
call_679,sub_42,2025-05-27T16:22:52Z,341,COMPLETED,TWR_C
call_680,sub_42,2025-05-26T12:36:37Z,202,COMPLETED,TWR_C
call_681,sub_42,2025-05-20T21:54:41Z,405,COMPLETED,TWR_C
call_682,sub_42,2025-05-25T02:58:17Z,544,COMPLETED,TWR_A
call_683,sub_42,2025-05-16T20:51:42Z,443,COMPLETED,TWR_A
call_684,sub_42,2025-05-20T18:01:40Z,767,COMPLETED,TWR_A
call_685,sub_42,2025-05-16T03:17:05Z,642,COMPLETED,TWR_C
call_686,sub_42,2025-05-22T23:39:25Z,500,COMPLETED,TWR_A
call_687,sub_42,2025-05-22T10:22:23Z,708,COMPLETED,TWR_B
call_688,sub_42,2025-05-16T13:17:58Z,647,COMPLETED,TWR_C
call_689,sub_42,2025-05-27T09:50:19Z,478,COMPLETED,TWR_C
call_690,sub_42,2025-05-28T07:17:00Z,339,COMPLETED,TWR_B
call_691,sub_42,2025-05-25T20:11:56Z,514,COMPLETED,TWR_A
call_692,sub_42,2025-04-13T20:27:15Z,514,COMPLETED,TWR_B
call_693,sub_42,2025-05-29T11:49:59Z,370,COMPLETED,TWR_C
call_694,sub_42,2025-05-26T23:01:48Z,410,COMPLETED,TWR_C
call_695,sub_42,2025-05-19T17:33:35Z,435,COMPLETED,TWR_A
call_696,sub_42,2025-05-29T18:05:23Z,549,DROPPED,TWR_B
call_697,sub_42,2025-05-15T12:44:51Z,607,COMPLETED,TWR_B
call_698,sub_42,2025-05-24T05:15:15Z,334,COMPLETED,TWR_A
call_699,sub_42,2025-05-14T12:50:11Z,256,COMPLETED,TWR_B
call_700,sub_42,2025-05-06T13:35:20Z,104,COMPLETED,TWR_B
call_701,sub_42,2025-05-27T02:56:04Z,445,COMPLETED,TWR_B
call_702,sub_42,2025-05-28T16:06:36Z,337,COMPLETED,TWR_A
call_703,sub_43,2025-05-21T05:15:43Z,500,COMPLETED,TWR_A
call_704,sub_43,2025-05-17T13:56:19Z,271,COMPLETED,TWR_C
call_705,sub_43,2025-05-26T17:22:02Z,335,COMPLETED,TWR_C
call_706,sub_43,2025-05-14T16:43:58Z,319,COMPLETED,TWR_B
call_707,sub_43,2025-05-20T14:49:14Z,467,COMPLETED,TWR_B
call_708,sub_43,2025-05-09T05:20:58Z,502,COMPLETED,TWR_B
call_709,sub_43,2025-05-27T08:08:07Z,231,COMPLETED,TWR_B
call_710,sub_43,2025-05-21T12:09:46Z,352,COMPLETED,TWR_A
call_711,sub_43,2025-05-15T12:00:24Z,126,COMPLETED,TWR_B
call_712,sub_43,2025-05-28T01:56:55Z,571,COMPLETED,TWR_B
call_713,sub_43,2025-05-24T16:19:35Z,678,COMPLETED,TWR_A
call_714,sub_43,2025-05-26T15:01:29Z,284,COMPLETED,TWR_A
call_715,sub_43,2025-05-21T11:55:38Z,144,COMPLETED,TWR_A
call_716,sub_43,2025-05-26T11:01:57Z,470,COMPLETED,TWR_B
