swipe_id,account_id,swipe_timestamp,merchant_category,status
swp_367,acc_46,2025-04-04T12:00:00Z,ENTERTAINMENT,APPROVED
swp_368,acc_46,2025-02-09T12:00:00Z,DINING,APPROVED
swp_369,acc_47,2025-05-27T12:00:00Z,GROCERY,APPROVED
swp_370,acc_47,2025-05-01T12:00:00Z,ENTERTAINMENT,APPROVED
swp_371,acc_47,2025-05-20T12:00:00Z,ENTERTAINMENT,APPROVED
swp_372,acc_47,2025-05-11T12:00:00Z,ENTERTAINMENT,APPROVED
swp_373,acc_47,2025-05-15T12:00:00Z,DINING,APPROVED
swp_374,acc_47,2025-05-31T12:00:00Z,ENTERTAINMENT,APPROVED
swp_375,acc_48,2025-05-02T12:00:00Z,GROCERY,APPROVED
swp_376,acc_48,2025-02-24T12:00:00Z,ENTERTAINMENT,APPROVED
swp_377,acc_48,2025-03-13T12:00:00Z,GROCERY,APPROVED
swp_378,acc_48,2025-02-16T12:00:00Z,DINING,APPROVED
swp_379,acc_48,2025-05-19T12:00:00Z,ENTERTAINMENT,APPROVED
swp_380,acc_48,2025-04-20T12:00:00Z,ENTERTAINMENT,APPROVED
swp_381,acc_48,2025-03-12T12:00:00Z,ENTERTAINMENT,APPROVED
swp_382,acc_48,2025-03-01T12:00:00Z,TRAVEL,APPROVED
swp_383,acc_48,2025-03-10T12:00:00Z,GROCERY,APPROVED
swp_384,acc_49,2025-05-23T12:00:00Z,TRAVEL,APPROVED
swp_385,acc_49,2025-04-23T12:00:00Z,GROCERY,APPROVED
swp_386,acc_49,2025-03-26T12:00:00Z,GROCERY,APPROVED
swp_387,acc_49,2025-02-21T12:00:00Z,TRAVEL,APPROVED
swp_388,acc_49,2025-04-21T12:00:00Z,DINING,APPROVED
swp_389,acc_49,2025-03-26T12:00:00Z,GROCERY,APPROVED
swp_390,acc_49,2025-04-02T12:00:00Z,GROCERY,APPROVED
swp_391,acc_49,2025-04-13T12:00:00Z,TRAVEL,APPROVED
swp_392,acc_49,2025-05-02T12:00:00Z,ENTERTAINMENT,APPROVED
swp_393,acc_49,2025-02-17T12:00:00Z,TRAVEL,APPROVED
swp_394,acc_49,2025-02-26T12:00:00Z,GROCERY,APPROVED
swp_395,acc_49,2025-04-04T12:00:00Z,DINING,DECLINED
swp_396,acc_50,2025-05-14T12:00:00Z,GROCERY,APPROVED
swp_397,acc_50,2025-03-25T12:00:00Z,TRAVEL,APPROVED
swp_398,acc_50,2025-04-20T12:00:00Z,ENTERTAINMENT,APPROVED
swp_399,acc_50,2025-04-12T12:00:00Z,GROCERY,APPROVED
swp_400,acc_50,2025-04-07T12:00:00Z,GROCERY,APPROVED
swp_401,acc_51,2025-03-01T12:00:00Z,ENTERTAINMENT,APPROVED
swp_402,acc_51,2025-06-01T12:00:00Z,DINING,APPROVED
swp_403,acc_51,2025-05-27T12:00:00Z,DINING,APPROVED
swp_404,acc_51,2025-05-01T12:00:00Z,ENTERTAINMENT,APPROVED
swp_405,acc_51,2025-04-26T12:00:00Z,TRAVEL,APPROVED
swp_406,acc_51,2025-03-09T12:00:00Z,GROCERY,APPROVED
swp_407,acc_51,2025-05-16T12:00:00Z,GROCERY,APPROVED
swp_408,acc_52,2025-05-13T12:00:00Z,ENTERTAINMENT,APPROVED
swp_409,acc_52,2025-03-22T12:00:00Z,ENTERTAINMENT,APPROVED
swp_410,acc_52,2025-04-08T12:00:00Z,TRAVEL,APPROVED
swp_411,acc_52,2025-05-23T12:00:00Z,TRAVEL,APPROVED
swp_412,acc_52,2025-03-10T12:00:00Z,DINING,APPROVED
swp_413,acc_52,2025-05-19T12:00:00Z,GROCERY,APPROVED
swp_414,acc_52,2025-05-08T12:00:00Z,DINING,APPROVED
swp_415,acc_52,2025-04-30T12:00:00Z,TRAVEL,APPROVED
swp_416,acc_52,2025-02-04T12:00:00Z,TRAVEL,APPROVED
swp_417,acc_52,2025-04-04T12:00:00Z,GROCERY,APPROVED
swp_418,acc_52,2025-03-01T12:00:00Z,TRAVEL,APPROVED
swp_419,acc_52,2025-03-26T12:00:00Z,ENTERTAINMENT,APPROVED
swp_420,acc_53,2025-02-23T12:00:00Z,ENTERTAINMENT,APPROVED
swp_421,acc_53,2025-04-23T12:00:00Z,DINING,APPROVED
swp_422,acc_53,2025-04-08T12:00:00Z,GROCERY,APPROVED
swp_423,acc_53,2025-03-02T12:00:00Z,ENTERTAINMENT,APPROVED
swp_424,acc_53,2025-05-18T12:00:00Z,DINING,APPROVED
swp_425,acc_53,2025-05-23T12:00:00Z,GROCERY,APPROVED
swp_426,acc_53,2025-02-06T12:00:00Z,DINING,APPROVED
swp_427,acc_53,2025-02-16T12:00:00Z,TRAVEL,APPROVED
swp_428,acc_53,2025-05-26T12:00:00Z,ENTERTAINMENT,APPROVED
swp_429,acc_53,2025-04-19T12:00:00Z,DINING,APPROVED
swp_430,acc_53,2025-05-01T12:00:00Z,TRAVEL,APPROVED
swp_431,acc_53,2025-03-22T12:00:00Z,GROCERY,APPROVED
swp_432,acc_54,2025-02-04T12:00:00Z,TRAVEL,APPROVED
swp_433,acc_54,2025-02-02T12:00:00Z,GROCERY,APPROVED
swp_434,acc_54,2025-05-22T12:00:00Z,GROCERY,APPROVED
swp_435,acc_54,2025-03-21T12:00:00Z,DINING,APPROVED
swp_436,acc_54,2025-02-09T12:00:00Z,ENTERTAINMENT,APPROVED
swp_437,acc_54,2025-02-28T12:00:00Z,DINING,APPROVED
swp_438,acc_54,2025-02-08T12:00:00Z,TRAVEL,APPROVED
swp_439,acc_54,2025-03-17T12:00:00Z,TRAVEL,APPROVED
swp_440,acc_54,2025-03-18T12:00:00Z,ENTERTAINMENT,APPROVED
swp_441,acc_54,2025-02-27T12:00:00Z,TRAVEL,APPROVED
swp_442,acc_54,2025-02-09T12:00:00Z,ENTERTAINMENT,APPROVED
swp_443,acc_54,2025-02-16T12:00:00Z,ENTERTAINMENT,APPROVED
swp_444,acc_54,2025-03-16T12:00:00Z,DINING,APPROVED
swp_445,acc_54,2025-02-10T12:00:00Z,TRAVEL,APPROVED
swp_446,acc_55,2025-05-05T12:00:00Z,DINING,APPROVED
swp_447,acc_55,2025-04-05T12:00:00Z,ENTERTAINMENT,APPROVED
swp_448,acc_55,2025-04-13T12:00:00Z,GROCERY,APPROVED
swp_449,acc_55,2025-02-26T12:00:00Z,DINING,APPROVED
swp_450,acc_55,2025-03-20T12:00:00Z,GROCERY,APPROVED
swp_451,acc_55,2025-04-10T12:00:00Z,TRAVEL,APPROVED
swp_452,acc_55,2025-02-12T12:00:00Z,TRAVEL,APPROVED
swp_453,acc_55,2025-02-27T12:00:00Z,DINING,APPROVED
swp_454,acc_55,2025-03-23T12:00:00Z,GROCERY,APPROVED
swp_455,acc_55,2025-05-14T12:00:00Z,TRAVEL,APPROVED
swp_456,acc_55,2025-04-26T12:00:00Z,GROCERY,APPROVED
swp_457,acc_55,2025-02-18T12:00:00Z,DINING,APPROVED
swp_458,acc_55,2025-02-21T12:00:00Z,DINING,APPROVED
swp_459,acc_55,2025-03-21T12:00:00Z,TRAVEL,APPROVED
swp_460,acc_55,2025-04-30T12:00:00Z,DINING,APPROVED
swp_461,acc_56,2025-04-17T12:00:00Z,TRAVEL,APPROVED
swp_462,acc_56,2025-05-03T12:00:00Z,GROCERY,APPROVED
swp_463,acc_56,2025-03-10T12:00:00Z,DINING,APPROVED
swp_464,acc_56,2025-03-27T12:00:00Z,TRAVEL,APPROVED
swp_465,acc_56,2025-04-28T12:00:00Z,DINING,APPROVED
swp_466,acc_56,2025-02-07T12:00:00Z,TRAVEL,APPROVED
swp_467,acc_56,2025-04-10T12:00:00Z,ENTERTAINMENT,APPROVED
swp_468,acc_56,2025-02-27T12:00:00Z,GROCERY,APPROVED
swp_469,acc_56,2025-05-02T12:00:00Z,TRAVEL,APPROVED
swp_470,acc_57,2025-03-12T12:00:00Z,DINING,APPROVED
swp_471,acc_57,2025-02-20T12:00:00Z,GROCERY,APPROVED
swp_472,acc_57,2025-02-20T12:00:00Z,TRAVEL,APPROVED
swp_473,acc_57,2025-05-29T12:00:00Z,TRAVEL,APPROVED
swp_474,acc_57,2025-02-06T12:00:00Z,GROCERY,APPROVED
swp_475,acc_57,2025-05-04T12:00:00Z,GROCERY,APPROVED
swp_476,acc_57,2025-05-28T12:00:00Z,DINING,APPROVED
swp_477,acc_57,2025-05-13T12:00:00Z,TRAVEL,APPROVED
swp_478,acc_57,2025-02-25T12:00:00Z,GROCERY,APPROVED
swp_479,acc_58,2025-03-24T12:00:00Z,GROCERY,APPROVED
swp_480,acc_58,2025-03-14T12:00:00Z,ENTERTAINMENT,APPROVED
swp_481,acc_58,2025-05-05T12:00:00Z,GROCERY,APPROVED
swp_482,acc_58,2025-03-04T12:00:00Z,ENTERTAINMENT,APPROVED
swp_483,acc_58,2025-03-16T12:00:00Z,DINING,DECLINED
swp_484,acc_58,2025-02-17T12:00:00Z,TRAVEL,APPROVED
swp_485,acc_58,2025-03-26T12:00:00Z,TRAVEL,APPROVED
swp_486,acc_58,2025-04-08T12:00:00Z,GROCERY,APPROVED
swp_487,acc_58,2025-03-03T12:00:00Z,DINING,APPROVED
swp_488,acc_58,2025-02-11T12:00:00Z,ENTERTAINMENT,APPROVED
swp_489,acc_58,2025-02-18T12:00:00Z,GROCERY,APPROVED
swp_490,acc_58,2025-02-17T12:00:00Z,ENTERTAINMENT,APPROVED
swp_491,acc_58,2025-03-17T12:00:00Z,DINING,APPROVED
swp_492,acc_58,2025-02-24T12:00:00Z,DINING,APPROVED
swp_493,acc_58,2025-02-19T12:00:00Z,ENTERTAINMENT,APPROVED
swp_494,acc_58,2025-05-05T12:00:00Z,ENTERTAINMENT,APPROVED
swp_495,acc_59,2025-05-09T12:00:00Z,DINING,APPROVED
swp_496,acc_59,2025-04-15T12:00:00Z,ENTERTAINMENT,APPROVED
swp_497,acc_59,2025-04-06T12:00:00Z,ENTERTAINMENT,APPROVED
swp_498,acc_59,2025-04-15T12:00:00Z,ENTERTAINMENT,APPROVED
swp_499,acc_59,2025-05-06T12:00:00Z,GROCERY,APPROVED
swp_500,acc_59,2025-05-13T12:00:00Z,GROCERY,APPROVED
swp_501,acc_59,2025-04-16T12:00:00Z,DINING,APPROVED
swp_502,acc_59,2025-05-12T12:00:00Z,DINING,APPROVED
swp_503,acc_59,2025-04-26T12:00:00Z,GROCERY,APPROVED
swp_504,acc_59,2025-02-11T12:00:00Z,TRAVEL,APPROVED
swp_505,acc_59,2025-04-20T12:00:00Z,GROCERY,APPROVED
swp_506,acc_60,2025-05-20T12:00:00Z,TRAVEL,APPROVED
swp_507,acc_60,2025-04-26T12:00:00Z,ENTERTAINMENT,APPROVED
swp_508,acc_60,2025-03-26T12:00:00Z,ENTERTAINMENT,APPROVED
swp_509,acc_60,2025-03-07T12:00:00Z,ENTERTAINMENT,APPROVED
swp_510,acc_60,2025-05-02T12:00:00Z,ENTERTAINMENT,APPROVED
swp_511,acc_60,2025-05-30T12:00:00Z,DINING,APPROVED
swp_512,acc_60,2025-02-04T12:00:00Z,DINING,APPROVED
swp_513,acc_60,2025-04-25T12:00:00Z,TRAVEL,APPROVED
swp_514,acc_60,2025-02-07T12:00:00Z,TRAVEL,APPROVED
swp_515,acc_60,2025-05-16T12:00:00Z,DINING,APPROVED
swp_516,acc_60,2025-02-11T12:00:00Z,GROCERY,APPROVED
swp_517,acc_60,2025-02-09T12:00:00Z,GROCERY,APPROVED
swp_518,acc_60,2025-03-22T12:00:00Z,GROCERY,APPROVED
swp_519,acc_60,2025-04-04T12:00:00Z,GROCERY,APPROVED
swp_520,acc_60,2025-04-19T12:00:00Z,ENTERTAINMENT,APPROVED
swp_521,acc_61,2025-04-11T12:00:00Z,TRAVEL,APPROVED
swp_522,acc_61,2025-02-23T12:00:00Z,DINING,APPROVED
swp_523,acc_61,2025-05-08T12:00:00Z,GROCERY,APPROVED
swp_524,acc_61,2025-04-20T12:00:00Z,TRAVEL,APPROVED
swp_525,acc_61,2025-02-18T12:00:00Z,GROCERY,APPROVED
swp_526,acc_62,2025-04-04T12:00:00Z,DINING,APPROVED
swp_527,acc_62,2025-04-14T12:00:00Z,ENTERTAINMENT,DECLINED
swp_528,acc_62,2025-05-16T12:00:00Z,GROCERY,APPROVED
swp_529,acc_62,2025-05-17T12:00:00Z,TRAVEL,APPROVED
swp_530,acc_62,2025-04-20T12:00:00Z,ENTERTAINMENT,APPROVED
swp_531,acc_62,2025-02-18T12:00:00Z,TRAVEL,APPROVED
swp_532,acc_62,2025-02-22T12:00:00Z,ENTERTAINMENT,DECLINED
swp_533,acc_63,2025-05-17T12:00:00Z,GROCERY,APPROVED
swp_534,acc_63,2025-02-25T12:00:00Z,DINING,APPROVED
swp_535,acc_63,2025-03-01T12:00:00Z,ENTERTAINMENT,APPROVED
swp_536,acc_63,2025-02-22T12:00:00Z,TRAVEL,APPROVED
swp_537,acc_63,2025-04-30T12:00:00Z,TRAVEL,APPROVED
swp_538,acc_63,2025-02-18T12:00:00Z,ENTERTAINMENT,APPROVED
swp_539,acc_63,2025-02-18T12:00:00Z,GROCERY,APPROVED
swp_540,acc_63,2025-02-18T12:00:00Z,TRAVEL,APPROVED
swp_541,acc_64,2025-03-21T12:00:00Z,TRAVEL,APPROVED
swp_542,acc_64,2025-02-11T12:00:00Z,TRAVEL,APPROVED
swp_543,acc_64,2025-04-15T12:00:00Z,ENTERTAINMENT,APPROVED
swp_544,acc_64,2025-03-03T12:00:00Z,TRAVEL,APPROVED
swp_545,acc_64,2025-05-28T12:00:00Z,GROCERY,APPROVED
swp_546,acc_64,2025-05-21T12:00:00Z,DINING,APPROVED
swp_547,acc_65,2025-05-27T12:00:00Z,TRAVEL,APPROVED
swp_548,acc_65,2025-05-23T12:00:00Z,DINING,DECLINED
swp_549,acc_65,2025-05-09T12:00:00Z,GROCERY,APPROVED
swp_550,acc_65,2025-04-26T12:00:00Z,ENTERTAINMENT,APPROVED
swp_551,acc_65,2025-03-18T12:00:00Z,GROCERY,APPROVED
swp_552,acc_65,2025-02-09T12:00:00Z,TRAVEL,APPROVED
swp_553,acc_66,2025-04-11T12:00:00Z,TRAVEL,APPROVED
swp_554,acc_66,2025-05-30T12:00:00Z,TRAVEL,APPROVED
swp_555,acc_66,2025-05-28T12:00:00Z,ENTERTAINMENT,APPROVED
swp_556,acc_66,2025-02-06T12:00:00Z,DINING,APPROVED
swp_557,acc_66,2025-03-22T12:00:00Z,GROCERY,APPROVED
swp_558,acc_66,2025-04-19T12:00:00Z,ENTERTAINMENT,APPROVED
swp_559,acc_66,2025-04-15T12:00:00Z,GROCERY,APPROVED
swp_560,acc_66,2025-05-18T12:00:00Z,GROCERY,APPROVED
swp_561,acc_66,2025-05-07T12:00:00Z,DINING,APPROVED
swp_562,acc_67,2025-03-11T12:00:00Z,TRAVEL,APPROVED
swp_563,acc_67,2025-04-18T12:00:00Z,GROCERY,APPROVED
swp_564,acc_67,2025-03-19T12:00:00Z,DINING,APPROVED
swp_565,acc_68,2025-05-03T12:00:00Z,GROCERY,APPROVED
swp_566,acc_68,2025-02-25T12:00:00Z,GROCERY,APPROVED
swp_567,acc_68,2025-05-09T12:00:00Z,ENTERTAINMENT,APPROVED
swp_568,acc_68,2025-05-23T12:00:00Z,ENTERTAINMENT,APPROVED
swp_569,acc_68,2025-03-31T12:00:00Z,ENTERTAINMENT,APPROVED
swp_570,acc_68,2025-03-27T12:00:00Z,TRAVEL,APPROVED
swp_571,acc_69,2025-05-23T12:00:00Z,TRAVEL,APPROVED
swp_572,acc_69,2025-05-28T12:00:00Z,TRAVEL,APPROVED
swp_573,acc_69,2025-02-26T12:00:00Z,DINING,APPROVED
swp_574,acc_69,2025-04-09T12:00:00Z,ENTERTAINMENT,APPROVED
swp_575,acc_69,2025-02-17T12:00:00Z,ENTERTAINMENT,APPROVED
swp_576,acc_69,2025-03-25T12:00:00Z,GROCERY,APPROVED
swp_577,acc_69,2025-06-01T12:00:00Z,GROCERY,APPROVED
swp_578,acc_69,2025-05-08T12:00:00Z,ENTERTAINMENT,APPROVED
swp_579,acc_69,2025-02-23T12:00:00Z,ENTERTAINMENT,APPROVED
swp_580,acc_69,2025-04-24T12:00:00Z,DINING,APPROVED
swp_581,acc_69,2025-05-14T12:00:00Z,DINING,APPROVED
swp_582,acc_69,2025-02-15T12:00:00Z,ENTERTAINMENT,APPROVED
swp_583,acc_69,2025-04-19T12:00:00Z,DINING,APPROVED
swp_584,acc_70,2025-05-02T12:00:00Z,TRAVEL,APPROVED
swp_585,acc_70,2025-02-12T12:00:00Z,DINING,APPROVED
swp_586,acc_70,2025-03-29T12:00:00Z,GROCERY,APPROVED
swp_587,acc_70,2025-05-18T12:00:00Z,TRAVEL,APPROVED
swp_588,acc_70,2025-02-21T12:00:00Z,DINING,APPROVED
swp_589,acc_70,2025-02-08T12:00:00Z,DINING,APPROVED
swp_590,acc_70,2025-05-22T12:00:00Z,TRAVEL,APPROVED
swp_591,acc_70,2025-05-26T12:00:00Z,GROCERY,APPROVED
swp_592,acc_70,2025-02-25T12:00:00Z,DINING,APPROVED
swp_593,acc_70,2025-05-02T12:00:00Z,GROCERY,APPROVED
swp_594,acc_70,2025-03-05T12:00:00Z,GROCERY,APPROVED
swp_595,acc_70,2025-03-21T12:00:00Z,TRAVEL,APPROVED
swp_596,acc_70,2025-05-01T12:00:00Z,TRAVEL,APPROVED
swp_597,acc_71,2025-02-19T12:00:00Z,GROCERY,APPROVED
swp_598,acc_71,2025-05-31T12:00:00Z,DINING,APPROVED
swp_599,acc_71,2025-05-13T12:00:00Z,ENTERTAINMENT,APPROVED
swp_600,acc_71,2025-05-22T12:00:00Z,TRAVEL,APPROVED
swp_601,acc_71,2025-03-21T12:00:00Z,TRAVEL,APPROVED
swp_602,acc_71,2025-05-04T12:00:00Z,DINING,APPROVED
swp_603,acc_71,2025-05-21T12:00:00Z,ENTERTAINMENT,APPROVED
swp_604,acc_71,2025-02-13T12:00:00Z,TRAVEL,APPROVED
swp_605,acc_71,2025-02-22T12:00:00Z,TRAVEL,APPROVED
swp_606,acc_71,2025-05-05T12:00:00Z,DINING,APPROVED
swp_607,acc_71,2025-05-26T12:00:00Z,ENTERTAINMENT,APPROVED
swp_608,acc_72,2025-03-10T12:00:00Z,DINING,APPROVED
swp_609,acc_72,2025-02-03T12:00:00Z,DINING,APPROVED
swp_610,acc_72,2025-05-01T12:00:00Z,TRAVEL,APPROVED
swp_611,acc_72,2025-04-06T12:00:00Z,GROCERY,APPROVED
swp_612,acc_72,2025-05-15T12:00:00Z,ENTERTAINMENT,APPROVED
swp_613,acc_72,2025-05-08T12:00:00Z,GROCERY,APPROVED
swp_614,acc_72,2025-04-19T12:00:00Z,TRAVEL,APPROVED
swp_615,acc_72,2025-03-21T12:00:00Z,TRAVEL,APPROVED
swp_616,acc_72,2025-02-17T12:00:00Z,GROCERY,APPROVED
swp_617,acc_72,2025-03-06T12:00:00Z,TRAVEL,APPROVED
swp_618,acc_72,2025-04-16T12:00:00Z,GROCERY,APPROVED
swp_619,acc_72,2025-03-28T12:00:00Z,GROCERY,APPROVED
swp_620,acc_72,2025-04-30T12:00:00Z,TRAVEL,APPROVED
swp_621,acc_72,2025-03-23T12:00:00Z,DINING,APPROVED
swp_622,acc_72,2025-05-25T12:00:00Z,ENTERTAINMENT,APPROVED
swp_623,acc_72,2025-04-11T12:00:00Z,GROCERY,APPROVED
swp_624,acc_72,2025-03-13T12:00:00Z,ENTERTAINMENT,APPROVED
swp_625,acc_73,2025-04-09T12:00:00Z,GROCERY,APPROVED
swp_626,acc_73,2025-05-21T12:00:00Z,TRAVEL,APPROVED
swp_627,acc_73,2025-05-02T12:00:00Z,ENTERTAINMENT,APPROVED
swp_628,acc_73,2025-04-21T12:00:00Z,ENTERTAINMENT,APPROVED
swp_629,acc_73,2025-03-01T12:00:00Z,GROCERY,APPROVED
swp_630,acc_73,2025-03-14T12:00:00Z,DINING,APPROVED
swp_631,acc_73,2025-05-14T12:00:00Z,TRAVEL,APPROVED
swp_632,acc_73,2025-04-20T12:00:00Z,GROCERY,APPROVED
swp_633,acc_73,2025-02-22T12:00:00Z,DINING,APPROVED
swp_634,acc_73,2025-02-27T12:00:00Z,ENTERTAINMENT,DECLINED
swp_635,acc_73,2025-02-13T12:00:00Z,GROCERY,APPROVED
swp_636,acc_73,2025-03-02T12:00:00Z,GROCERY,APPROVED
swp_637,acc_74,2025-05-23T12:00:00Z,ENTERTAINMENT,APPROVED
swp_638,acc_74,2025-05-12T12:00:00Z,GROCERY,APPROVED
swp_639,acc_74,2025-05-05T12:00:00Z,TRAVEL,APPROVED
swp_640,acc_74,2025-02-16T12:00:00Z,GROCERY,APPROVED
swp_641,acc_74,2025-03-17T12:00:00Z,ENTERTAINMENT,APPROVED
swp_642,acc_74,2025-02-28T12:00:00Z,DINING,APPROVED
swp_643,acc_74,2025-05-02T12:00:00Z,ENTERTAINMENT,APPROVED
swp_644,acc_74,2025-05-25T12:00:00Z,DINING,APPROVED
swp_645,acc_74,2025-03-31T12:00:00Z,ENTERTAINMENT,APPROVED
swp_646,acc_74,2025-04-28T12:00:00Z,TRAVEL,APPROVED
swp_647,acc_74,2025-05-28T12:00:00Z,DINING,APPROVED
swp_648,acc_74,2025-02-25T12:00:00Z,DINING,APPROVED
swp_649,acc_74,2025-05-22T12:00:00Z,GROCERY,APPROVED
swp_650,acc_74,2025-05-17T12:00:00Z,ENTERTAINMENT,APPROVED
swp_651,acc_74,2025-04-23T12:00:00Z,TRAVEL,APPROVED
swp_652,acc_74,2025-04-16T12:00:00Z,ENTERTAINMENT,APPROVED
swp_653,acc_75,2025-05-04T12:00:00Z,GROCERY,APPROVED
swp_654,acc_75,2025-03-04T12:00:00Z,TRAVEL,APPROVED
swp_655,acc_75,2025-02-22T12:00:00Z,GROCERY,APPROVED
swp_656,acc_75,2025-04-11T12:00:00Z,DINING,APPROVED
swp_657,acc_75,2025-05-27T12:00:00Z,ENTERTAINMENT,APPROVED
swp_658,acc_75,2025-02-09T12:00:00Z,GROCERY,APPROVED
swp_659,acc_75,2025-05-07T12:00:00Z,ENTERTAINMENT,APPROVED
swp_660,acc_75,2025-02-26T12:00:00Z,DINING,APPROVED
swp_661,acc_75,2025-02-06T12:00:00Z,TRAVEL,APPROVED
swp_662,acc_75,2025-02-12T12:00:00Z,TRAVEL,APPROVED
swp_663,acc_75,2025-02-15T12:00:00Z,ENTERTAINMENT,APPROVED
swp_664,acc_75,2025-04-15T12:00:00Z,DINING,APPROVED
swp_665,acc_75,2025-03-08T12:00:00Z,GROCERY,APPROVED
swp_666,acc_75,2025-03-11T12:00:00Z,DINING,APPROVED
swp_667,acc_75,2025-03-01T12:00:00Z,GROCERY,APPROVED
swp_668,acc_75,2025-02-14T12:00:00Z,GROCERY,APPROVED
swp_669,acc_76,2025-04-23T12:00:00Z,TRAVEL,APPROVED
swp_670,acc_76,2025-04-29T12:00:00Z,GROCERY,APPROVED
swp_671,acc_76,2025-03-03T12:00:00Z,DINING,APPROVED
swp_672,acc_76,2025-03-05T12:00:00Z,ENTERTAINMENT,APPROVED
swp_673,acc_76,2025-03-10T12:00:00Z,GROCERY,APPROVED
swp_674,acc_76,2025-02-14T12:00:00Z,TRAVEL,APPROVED
swp_675,acc_76,2025-02-13T12:00:00Z,DINING,APPROVED
swp_676,acc_76,2025-03-07T12:00:00Z,DINING,APPROVED
swp_677,acc_76,2025-02-26T12:00:00Z,GROCERY,APPROVED
swp_678,acc_76,2025-02-12T12:00:00Z,DINING,APPROVED
swp_679,acc_76,2025-05-12T12:00:00Z,DINING,APPROVED
swp_680,acc_76,2025-05-19T12:00:00Z,GROCERY,APPROVED
swp_681,acc_76,2025-04-26T12:00:00Z,DINING,APPROVED
swp_682,acc_76,2025-05-13T12:00:00Z,GROCERY,APPROVED
swp_683,acc_76,2025-03-02T12:00:00Z,DINING,APPROVED
swp_684,acc_77,2025-03-31T12:00:00Z,GROCERY,APPROVED
swp_685,acc_77,2025-04-21T12:00:00Z,ENTERTAINMENT,APPROVED
swp_686,acc_77,2025-03-17T12:00:00Z,TRAVEL,APPROVED
swp_687,acc_77,2025-03-09T12:00:00Z,ENTERTAINMENT,APPROVED
swp_688,acc_77,2025-05-28T12:00:00Z,TRAVEL,APPROVED
swp_689,acc_77,2025-05-06T12:00:00Z,DINING,APPROVED
swp_690,acc_77,2025-04-11T12:00:00Z,GROCERY,APPROVED
swp_691,acc_77,2025-02-15T12:00:00Z,GROCERY,APPROVED
swp_692,acc_77,2025-03-25T12:00:00Z,ENTERTAINMENT,APPROVED
swp_693,acc_77,2025-03-07T12:00:00Z,DINING,APPROVED
swp_694,acc_78,2025-02-05T12:00:00Z,ENTERTAINMENT,APPROVED
swp_695,acc_78,2025-02-26T12:00:00Z,TRAVEL,APPROVED
swp_696,acc_78,2025-05-31T12:00:00Z,ENTERTAINMENT,APPROVED
swp_697,acc_78,2025-03-09T12:00:00Z,GROCERY,APPROVED
swp_698,acc_78,2025-04-18T12:00:00Z,DINING,APPROVED
swp_699,acc_78,2025-03-20T12:00:00Z,ENTERTAINMENT,APPROVED
swp_700,acc_78,2025-04-18T12:00:00Z,ENTERTAINMENT,APPROVED
swp_701,acc_78,2025-03-06T12:00:00Z,DINING,APPROVED
swp_702,acc_78,2025-03-18T12:00:00Z,GROCERY,APPROVED
swp_703,acc_79,2025-02-05T12:00:00Z,DINING,APPROVED
swp_704,acc_79,2025-03-16T12:00:00Z,GROCERY,APPROVED
swp_705,acc_79,2025-02-04T12:00:00Z,GROCERY,APPROVED
swp_706,acc_79,2025-03-15T12:00:00Z,DINING,APPROVED
swp_707,acc_79,2025-04-10T12:00:00Z,TRAVEL,APPROVED
swp_708,acc_79,2025-04-26T12:00:00Z,TRAVEL,APPROVED
swp_709,acc_79,2025-02-11T12:00:00Z,DINING,APPROVED
swp_710,acc_80,2025-03-22T12:00:00Z,TRAVEL,APPROVED
swp_711,acc_80,2025-02-19T12:00:00Z,DINING,APPROVED
swp_712,acc_80,2025-05-27T12:00:00Z,TRAVEL,APPROVED
swp_713,acc_80,2025-03-13T12:00:00Z,TRAVEL,APPROVED
swp_714,acc_80,2025-05-14T12:00:00Z,GROCERY,APPROVED
swp_715,acc_80,2025-05-31T12:00:00Z,DINING,APPROVED
swp_716,acc_80,2025-02-03T12:00:00Z,ENTERTAINMENT,APPROVED
swp_717,acc_80,2025-04-16T12:00:00Z,ENTERTAINMENT,APPROVED
swp_718,acc_80,2025-05-29T12:00:00Z,GROCERY,APPROVED
swp_719,acc_80,2025-05-13T12:00:00Z,TRAVEL,APPROVED
swp_720,acc_81,2025-04-01T12:00:00Z,DINING,APPROVED
swp_721,acc_81,2025-05-10T12:00:00Z,DINING,APPROVED
swp_722,acc_81,2025-03-22T12:00:00Z,GROCERY,APPROVED
swp_723,acc_81,2025-05-10T12:00:00Z,TRAVEL,APPROVED
swp_724,acc_81,2025-04-22T12:00:00Z,GROCERY,APPROVED
swp_725,acc_81,2025-05-20T12:00:00Z,GROCERY,APPROVED
swp_726,acc_81,2025-03-26T12:00:00Z,DINING,APPROVED
swp_727,acc_81,2025-05-16T12:00:00Z,DINING,APPROVED
swp_728,acc_81,2025-04-18T12:00:00Z,DINING,APPROVED
swp_729,acc_82,2025-03-29T12:00:00Z,GROCERY,APPROVED
swp_730,acc_82,2025-03-21T12:00:00Z,ENTERTAINMENT,APPROVED
swp_731,acc_82,2025-05-31T12:00:00Z,TRAVEL,APPROVED
swp_732,acc_82,2025-02-15T12:00:00Z,DINING,APPROVED
swp_733,acc_82,2025-03-18T12:00:00Z,TRAVEL,APPROVED
swp_734,acc_82,2025-04-29T12:00:00Z,GROCERY,APPROVED
